time,x,y,z,phi,theta,psi,x_velocity,y_velocity,z_velocity,phi_velocity,theta_velocity,psi_velocity,rotor_speed1,rotor_speed2,rotor_speed3,rotor_speed4
1.2000000000000006,0.042854600946995634,0.1240205409049825,11.252112592954349,0.07938808039560996,6.248827437330549,0.0,0.16028775674586235,0.3954381714552003,2.363194185199722,0.07031719829108024,-0.056578619662618276,0.0,437.40331385820247,437.63005368815976,437.94294280814444,437.2001333500296
1.2600000000000007,0.05318348091427386,0.149375534440442,11.396542835301759,0.08340735703621593,6.246052376538685,0.0,0.1843053948348104,0.4501218448610754,2.4509049410003416,0.059326485967021086,-0.031037692163810804,0.0,438.23658933847855,440.35291935681903,439.8735339688042,438.96583407369553
1.3200000000000007,0.06515903947925558,0.1784357331671575,11.550323628159362,0.08746569086460099,6.244090780150316,0.0,0.21509026555322366,0.5189656849762042,2.6745575000782544,0.08051534503912752,-0.03622828308073837,0.0,481.6008358027395,481.2077657916561,480.1535879582422,481.7612844503463
1.3800000000000008,0.07885480433054566,0.21133638238717356,11.71307318273679,0.09247918942073952,6.24185363193012,0.0,0.24164427102435368,0.5781844922575579,2.7501769185457183,0.08903558240911706,-0.03948891877289563,0.0,437.16659747054814,436.8941420611169,437.1125719453493,437.8278164873273
1.4400000000000008,0.09421726387201722,0.24795357646151045,11.881018134992255,0.09801520525977558,6.23920203418335,0.0,0.27067969540318904,0.6429110638219616,2.847662851873093,0.09804833739404617,-0.05582169550613823,0.0,445.7944472948916,444.4566798138656,444.0030323932853,444.7489741684876
1.5000000000000009,0.11133962815412438,0.2884789790745062,12.053893157901692,0.10408233661675048,6.235730164052928,0.0,0.30038842389015785,0.7084892502640023,2.9145686312238204,0.10664010697113034,-0.0622977756339538,0.0,436.3957478643918,435.8524333197815,434.9698010397585,435.6977702919
1.560000000000001,0.13038209933891498,0.3332064259613822,12.23216454642234,0.11075923384149888,6.231741504635837,0.0,0.3347453616434845,0.7830623206741999,3.0273909530137817,0.11923516917521494,-0.07651769219155163,0.0,451.66058059307875,450.508958531529,450.13275412843086,451.16155008905395
1.620000000000001,0.15143440960669935,0.38225217208872164,12.41454450556568,0.11762445274446431,6.2270662195917055,0.0,0.3674149753206591,0.8524124463364169,3.0517450412692226,0.10245429430480636,-0.08088613149535791,0.0,423.93972330408985,423.559020951594,423.67666656281136,422.2436420636204
1.680000000000001,0.17494643463788098,0.4364357540837852,12.605543456137125,0.12376202580693807,6.221782612032671,0.0,0.4169072225237814,0.9543725169575789,3.313973488929363,0.10196836041784606,-0.10896523587269867,0.0,497.2098070018138,495.14243036154915,496.93774386362287,496.90998926018545
1.740000000000001,0.20117862946245937,0.49610979591361104,12.806026762602238,0.13032836896176736,6.215310017255206,0.0,0.4581089624843969,1.0353261123140816,3.368474816456462,0.12126588775650009,-0.10578537604941222,0.0,435.3245280074205,435.58003974800397,435.04938913000836,436.67286508174146
1.8000000000000012,0.2302702520389404,0.5612693245581615,13.013542055320821,0.13740202264076373,6.210006875872905,0.0,0.5122202538106203,1.1373748652875224,3.547930956743593,0.11012333503518136,-0.06647981663977791,0.0,473.59767229514256,476.6046278925626,475.5356553925229,474.69276425343503
1.8600000000000012,0.26212185372890207,0.6315862001132755,13.22375262582297,0.14374184553262115,6.205895543457219,0.0,0.5498163124640107,1.2070149818175238,3.459222915572896,0.09479526044537716,-0.07295400548403476,0.0,389.6017641503,388.9916230782885,389.49937720260374,388.0744953607443
1.9200000000000013,0.29664394897442525,0.7068196381661115,13.433074910372895,0.1498743768371531,6.201472853860135,0.0,0.6013228592428439,1.3012756812481292,3.5178175595342305,0.11396376023484389,-0.0752703065210058,0.0,439.09780136278806,438.90128365175286,438.4032779266301,440.00219021044234
1.9800000000000013,0.33400491028614415,0.7872112345869763,13.641847676368258,0.1564662701172601,6.196874368243044,0.0,0.644402678617334,1.378956978034286,3.441341602109807,0.10006576488634976,-0.07953341842833411,0.0,394.20205643501805,393.80240453486886,394.64934058135594,393.37659106464196
2.0400000000000014,0.3749319959790413,0.8739909200695344,13.856292775123094,0.16229317327985981,6.191749062279758,0.0,0.7203723205200347,1.5142634488253808,3.7057054851439797,0.09044760635175056,-0.10104509716402255,0.0,501.5349035741576,499.96468055418364,503.38000309544395,502.69032069841484
2.1000000000000014,0.4201723979767955,0.9683575395181571,14.082491559955965,0.16735907128041383,6.185536976196705,0.0,0.7882446927670311,1.631724814246243,3.833561217388838,0.0683341578561595,-0.10904270573079423,0.0,465.06828239896015,464.43254227776674,464.06252239751774,462.32871190261056
2.1600000000000015,0.46959865236805354,1.069829444323924,14.316108322317161,0.17133083034283114,6.179244883372689,0.0,0.859919107357536,1.7509609608453223,3.95299278959288,0.0615368449300762,-0.09761409292684699,0.0,463.2244358190049,464.11317351514975,462.2259523991677,461.6929868607337
2.2200000000000015,0.5231168177840095,1.1779766779658583,14.553683439240816,0.17494379005820626,6.173685814333963,0.0,0.924511146928393,1.854199750057834,3.965915613924181,0.057435327238236175,-0.08422562592684069,0.0,430.3298723449557,431.4541760178062,429.7089221249456,429.3637575415956
2.2800000000000016,0.5812043876381356,1.2933120751157068,14.79730575903102,0.1780798562597692,6.168218641304403,0.0,1.012246006891453,1.9904945325700807,4.153863268920624,0.03915107546467727,-0.1107631383349802,0.0,486.44151685658795,484.44346929022015,486.0332877059759,484.66236771739176
2.3400000000000016,0.6445355057369546,1.416647496353025,15.050870124011306,0.18122847689549904,6.161794513086928,0.0,1.0994182450931729,2.120806093669418,4.297444937042912,0.07078329054984804,-0.10055446237296642,0.0,473.47499651336875,474.25048581710803,473.17945483145223,475.6100368765471
2.4000000000000017,0.7134576196634859,1.5481905435481094,15.314787192642012,0.1855484340043958,6.155736270657897,0.0,1.1985699802717733,2.264219160776898,4.498624757478763,0.07432544053530243,-0.10181578246726178,0.0,492.69403078088754,492.5930375985247,493.1012865150309,493.36634191219605
2.4600000000000017,0.7886113077073987,1.6886268898286099,15.591788572447179,0.18962450637003414,6.149609569831743,0.0,1.307141981484256,2.4172244222749995,4.733361247970933,0.050383893806809674,-0.10270965401761978,0.0,504.98668378515754,504.914522867519,505.72360232362456,503.9987275771326
2.520000000000002,0.8693425183325515,1.8368046128940696,15.87494729002005,0.19251756138394338,6.143281442822461,0.0,1.384407490425681,2.522200790351252,4.705109369891147,0.043490527669713626,-0.11164770949247539,0.0,427.2976320919341,426.5245704537246,426.35572959595373,425.7677928147727
2.580000000000002,0.955170442410756,1.9917910211499912,16.158830271346233,0.1953060332941563,6.1366824820792765,0.0,1.4770908660353703,2.644107875806236,4.757102428036625,0.05185739755953524,-0.10684747439157224,0.0,452.940254633472,453.31575527467453,452.8220326565917,453.4959224066009
2.640000000000002,1.0466473248922534,2.1540824001522982,16.445560310341893,0.198587862043758,6.1305253157825135,0.0,1.5726599267135593,2.7657436656317795,4.800028426900134,0.059843126820891504,-0.09528400041684532,0.0,450.84292630810745,451.767361682952,451.27798083013647,451.92415833021136
2.700000000000002,1.144167642031641,2.3239699077567386,16.736080517187954,0.2020070115601369,6.125160433255674,0.0,1.678461700948181,2.897315034282232,4.883222719467655,0.05055481702491565,-0.07970579994522937,0.0,465.03218372614094,466.24464928488777,465.3462172581448,464.620510638066
2.760000000000002,1.2477162532428487,2.5012702065598478,17.028979144772006,0.20483384997074516,6.120160094421923,0.0,1.7735348757325122,3.012821035351548,4.879756035744306,0.039151027689346835,-0.09182377074520587,0.0,439.56154126353067,438.5501428632685,439.6821626351233,438.7375339355614
